time,q_cmd,q_meas,theta_cmd,theta_meas
9.37,0.2,0.200607,0.159787,0.161874
9.375,0.2,0.200607,0.159773,0.161874
9.38,0.2,0.200607,0.159761,0.161874
9.385,0.2,0.200607,0.159749,0.161874
9.39,0.2,0.200607,0.159737,0.161874
9.395,0.2,0.200607,0.159726,0.161874
9.4,0.2,0.200607,0.159715,0.161874
9.405,0.2,0.200607,0.159705,0.161874
9.41,0.2,0.200607,0.159695,0.161874
9.415,0.2,0.200607,0.159685,0.161874
9.42,0.2,0.200607,0.159676,0.161874
9.425,0.2,0.200607,0.159667,0.161874
9.43,0.2,0.200607,0.159658,0.161874
9.435,0.2,0.200607,0.15965,0.161874
9.44,0.2,0.200607,0.159641,0.161874
9.445,0.2,0.200607,0.159633,0.161874
9.45,0.2,0.200607,0.159625,0.161874
9.455,0.2,0.200607,0.159617,0.161874
9.46,0.2,0.200607,0.15961,0.161874
9.465,0.2,0.200607,0.159602,0.161874
9.47,0.2,0.200607,0.159595,0.161874
9.475,0.2,0.200607,0.159587,0.161874
9.48,0.2,0.200607,0.15958,0.161874
9.485,0.2,0.200607,0.159573,0.161874
9.49,0.2,0.200607,0.159566,0.161874
9.495,0.2,0.200607,0.159559,0.161874
9.5,0.2,0.200607,0.159552,0.161874
9.505,0.2,0.200607,0.159546,0.161874
9.51,0.2,0.200607,0.159539,0.161874
9.515,0.2,0.200607,0.159532,0.161874
9.52,0.2,0.200607,0.159526,0.161874
9.525,0.2,0.200607,0.159519,0.161874
9.53,0.2,0.200607,0.159513,0.161874
9.535,0.2,0.200607,0.159506,0.161874
9.54,0.2,0.200991,0.159311,0.161874
9.545,0.2,0.200991,0.15931,0.161874
9.55,0.2,0.200991,0.159308,0.161874
9.555,0.2,0.200991,0.159305,0.161874
9.56,0.2,0.200991,0.159302,0.161874
9.565,0.2,0.200991,0.159298,0.161874
9.57,0.2,0.200991,0.159293,0.161874
9.575,0.2,0.200991,0.159288,0.161874
9.58,0.2,0.200991,0.159283,0.161874
9.585,0.2,0.200991,0.159277,0.161874
9.59,0.2,0.200991,0.159271,0.161874
9.595,0.2,0.200991,0.159265,0.161874
9.6,0.2,0.200991,0.159258,0.161874
9.605,0.2,0.200991,0.159251,0.161874
9.61,0.2,0.200991,0.159244,0.161874
9.615,0.2,0.200991,0.159237,0.161874
9.62,0.2,0.200991,0.159229,0.161874
9.625,0.2,0.200991,0.159221,0.161874
9.63,0.2,0.200991,0.159213,0.161874
9.635,0.2,0.200991,0.159205,0.161874
9.64,0.2,0.200991,0.159196,0.161874
9.645,0.2,0.200991,0.159188,0.161874
9.65,0.2,0.200991,0.159179,0.161874
9.655,0.2,0.200991,0.159171,0.161874
9.66,0.2,0.200991,0.159162,0.161874
9.665,0.2,0.200991,0.159153,0.161874
9.67,0.2,0.200991,0.159144,0.161874
9.675,0.2,0.200991,0.159135,0.161874
9.68,0.2,0.200991,0.159126,0.161874
9.685,0.2,0.200991,0.159116,0.161874
9.69,0.2,0.200991,0.159107,0.161874
9.695,0.2,0.200991,0.159098,0.161874
9.7,0.2,0.200991,0.159088,0.161874
9.705,0.2,0.200991,0.159079,0.161874
9.71,0.2,0.200991,0.159069,0.161874
9.715,0.2,0.200991,0.15906,0.161874
9.72,0.2,0.200991,0.15905,0.161874
9.725,0.2,0.200991,0.159041,0.161874
9.73,0.2,0.200991,0.159031,0.161874
9.735,0.2,0.200991,0.159022,0.161874
9.74,0.2,0.200991,0.159012,0.161874
9.745,0.2,0.200991,0.159002,0.161874
9.75,0.2,0.200991,0.158993,0.161874
9.755,0.2,0.200991,0.158983,0.161874
9.76,0.2,0.200991,0.158973,0.161874
9.765,0.2,0.200991,0.158963,0.161874
9.77,0.2,0.200991,0.158954,0.161874
9.775,0.2,0.200991,0.158944,0.161874
9.78,0.2,0.200991,0.158934,0.161874
9.785,0.2,0.200991,0.158924,0.161874
9.79,0.2,0.200991,0.158914,0.161874
9.795,0.2,0.202909,0.157963,0.163409
9.8,0.2,0.202909,0.157978,0.163409
9.805,0.2,0.202909,0.15799,0.163409
9.81,0.2,0.202909,0.157999,0.163409
9.815,0.2,0.202909,0.158004,0.163409
9.82,0.2,0.202909,0.158006,0.163409
9.825,0.2,0.201374,0.158759,0.161874
9.83,0.2,0.201374,0.158736,0.161874
9.835,0.2,0.201374,0.158713,0.161874
9.84,0.2,0.201374,0.158692,0.161874
9.845,0.2,0.201374,0.15867,0.161874
9.85,0.2,0.201374,0.15865,0.161874
9.855,0.2,0.201374,0.15863,0.161874
9.86,0.2,0.201374,0.158611,0.161874
9.865,0.2,0.201374,0.158592,0.161874
9.87,0.2,0.201374,0.158573,0.161874
9.875,0.2,0.201374,0.158555,0.161874
9.88,0.2,0.201374,0.158537,0.161874
9.885,0.2,0.201374,0.15852,0.161874
9.89,0.2,0.201374,0.158503,0.161874
9.895,0.2,0.201374,0.158486,0.161874
9.9,0.2,0.201374,0.15847,0.161874
9.905,0.2,0.201374,0.158454,0.161874
9.91,0.2,0.201374,0.158438,0.161874
9.915,0.2,0.201757,0.158233,0.161874
9.92,0.2,0.201757,0.158223,0.161874
9.925,0.2,0.201757,0.158212,0.161874
9.93,0.2,0.201757,0.1582,0.161874
9.935,0.2,0.201757,0.158188,0.161874
9.94,0.2,0.201757,0.158175,0.161874
9.945,0.2,0.201757,0.158162,0.161874
9.95,0.2,0.201757,0.158149,0.161874
9.955,0.2,0.200223,0.158889,0.16034
9.96,0.2,0.200223,0.158854,0.16034
9.965,0.2,0.200223,0.158822,0.16034
9.97,0.2,0.200223,0.158793,0.16034
9.975,0.2,0.200223,0.158766,0.16034
9.98,0.2,0.200223,0.158741,0.16034
9.985,0.2,0.201757,0.157964,0.161874
9.99,0.2,0.201757,0.157964,0.161874
9.995,0.2,0.201757,0.157962,0.161874
10,0,0.201757,-0.0860419,0.161874
10.005,0,0.201757,-0.0880465,0.161874
10.01,0,0.201757,-0.0900523,0.161874
10.015,0,0.201757,-0.092059,0.161874
10.02,0,0.200223,-0.0933129,0.16034
10.025,0,0.200223,-0.0953419,0.16034
10.03,0,0.200223,-0.0973687,0.16034
10.035,0,0.200607,-0.099582,0.16034
10.04,0,0.200607,-0.1016,0.16034
10.045,0,0.200607,-0.103616,0.16034
10.05,0,0.200607,-0.105632,0.16034
10.055,0,0.200607,-0.107647,0.16034
10.06,0,0.200607,-0.109661,0.16034
10.065,0,0.200607,-0.111674,0.16034
10.07,0,0.200607,-0.113687,0.16034
10.075,0,0.200607,-0.115699,0.16034
10.08,0,0.200607,-0.117711,0.16034
10.085,0,0.200607,-0.119722,0.16034
10.09,0,0.200607,-0.121733,0.16034
10.095,0,0.210578,-0.128642,0.16034
10.1,0,0.210578,-0.130519,0.16034
10.105,0,0.231287,-0.14259,0.16034
10.11,0,0.231287,-0.144227,0.16034
10.115,0,0.209035,-0.13499,0.12505
10.12,0,0.209035,-0.137037,0.12505
10.125,0,0.212103,-0.140594,0.12505
10.13,0,0.212103,-0.142607,0.12505
10.135,0,0.212487,-0.144817,0.12505
10.14,0,0.212487,-0.146843,0.12505
10.145,0,0.102781,-0.094977,0.0176451
10.15,0,0.102781,-0.0984853,0.0176451
10.155,0,0.102014,-0.101403,0.0176451
10.16,0,0.102014,-0.104513,0.0176451
10.165,0,0.102014,-0.107443,0.0176451
10.17,0,0.102014,-0.110208,0.0176451
10.175,0,0.0954951,-0.10962,0.0176451
10.18,0,0.0279834,-0.0790154,-0.0498666
10.185,0,0.00113845,-0.0691547,-0.0498666
10.19,0,0.00113845,-0.0725796,-0.0498666
10.195,0,0.00113845,-0.0757104,-0.0498666
10.2,0,-0.0188036,-0.0687748,-0.0498666
10.205,0,-0.0391285,-0.0616722,-0.0498666
10.21,0,-0.0851592,-0.0419472,-0.0958972
10.215,0,-0.100882,-0.0374454,-0.0958972
10.22,0,-0.100882,-0.0405277,-0.0958972
10.225,0,-0.117373,-0.0351555,-0.0958972
10.23,0,-0.117373,-0.0377838,-0.0958972
10.235,0,-0.117373,-0.0400847,-0.0958972
10.24,0,-0.149975,-0.0260688,-0.115844
10.245,0,-0.154577,-0.0259718,-0.115844
10.25,0,-0.154577,-0.0278817,-0.115844
10.255,0,-0.154961,-0.0293053,-0.115844
10.26,0,-0.154961,-0.0306507,-0.115844
10.265,0,-0.149592,-0.0343846,-0.115844
10.27,0,-0.149592,-0.035181,-0.115844
10.275,0,-0.144989,-0.0380415,-0.111241
10.28,0,-0.132717,-0.0444278,-0.111241
10.285,0,-0.132717,-0.0444652,-0.111241
10.29,0,-0.123129,-0.0490956,-0.111241
10.295,0,-0.119678,-0.0504754,-0.111241
10.3,0,-0.119678,-0.0500346,-0.111241
10.305,0,-0.106636,-0.0559362,-0.1005
10.31,0,-0.106636,-0.0551964,-0.1005
10.315,0,-0.106636,-0.0544286,-0.1005
10.32,0,-0.104335,-0.0547655,-0.1005
10.325,0,-0.104335,-0.0539177,-0.1005
10.33,0,-0.10165,-0.0543722,-0.1005
10.335,0,-0.0985833,-0.0549631,-0.1005
10.34,0,-0.0648275,-0.0705821,-0.0667445
10.345,0,-0.0606085,-0.0712363,-0.0667445
10.35,0,-0.0606085,-0.0698277,-0.0667445
10.355,0,-0.0606085,-0.0684881,-0.0667445
10.36,0,-0.0556235,-0.069661,-0.0667445
10.365,0,-0.0556235,-0.0683757,-0.0667445
10.37,0,-0.0287735,-0.0803449,-0.0452635
10.375,0,-0.0241715,-0.0810819,-0.0452635
10.38,0,-0.0241715,-0.0796028,-0.0452635
10.385,0,-0.0195695,-0.0804914,-0.0452635
10.39,0,-0.0195695,-0.0791548,-0.0452635
10.395,0,-0.0195695,-0.0779164,-0.0452635
10.4,0,-0.0111314,-0.0809136,-0.0406604
10.405,0,-0.0111314,-0.0797343,-0.0406604
10.41,0,-0.00921342,-0.0795894,-0.0406604
10.415,0,-0.00921342,-0.0785605,-0.0406604
10.42,0,-0.00883042,-0.0778005,-0.0406604
10.425,0,-0.00883042,-0.0769209,-0.0406604
10.43,0,-0.00883042,-0.0761095,-0.0406604
10.435,0,-0.0134335,-0.0730988,-0.0452635
10.44,0,-0.0149675,-0.0717145,-0.0452635
10.445,0,-0.0149675,-0.071147,-0.0452635
10.45,0,-0.0188025,-0.0687314,-0.0452635
10.455,0,-0.0188025,-0.0682841,-0.0452635
10.46,0,-0.0218705,-0.0663518,-0.0452635
10.465,0,-0.0295423,-0.062219,-0.0529353
10.47,0,-0.0314593,-0.0610287,-0.0529353
10.475,0,-0.0314593,-0.0608017,-0.0529353
10.48,0,-0.0329933,-0.0598136,-0.0529353
10.485,0,-0.0329933,-0.0595927,-0.0529353
10.49,0,-0.0333773,-0.0591738,-0.0529353
10.495,0,-0.0333773,-0.0589401,-0.0529353
10.5,0,-0.0445007,-0.0532326,-0.0636757
10.505,0,-0.0445007,-0.0531311,-0.0636757
10.51,0,-0.0448847,-0.0528114,-0.0636757
10.515,0,-0.0448847,-0.0526584,-0.0636757
10.52,0,-0.0460347,-0.0519149,-0.0636757
10.525,0,-0.0460347,-0.0517285,-0.0636757
10.53,0,-0.0567749,-0.0462418,-0.0728819
10.535,0,-0.0567749,-0.0461538,-0.0728819
10.54,0,-0.0583089,-0.0452708,-0.0728819
10.545,0,-0.0583089,-0.0451242,-0.0728819
10.55,0,-0.0598429,-0.0441864,-0.0728819
10.555,0,-0.0598429,-0.0439884,-0.0728819
10.56,0,-0.0629112,-0.0422484,-0.0744162
10.565,0,-0.0629112,-0.0420254,-0.0744162
10.57,0,-0.0632952,-0.0415788,-0.0744162
10.575,0,-0.0632952,-0.0412939,-0.0744162
10.58,0,-0.0636782,-0.040791,-0.0744162
10.585,0,-0.0636782,-0.0404539,-0.0744162
10.59,0,-0.0636782,-0.040091,-0.0744162
10.595,0,-0.0575408,-0.0427199,-0.0682788
10.6,0,-0.0575408,-0.0422298,-0.0682788
10.605,0,-0.0575408,-0.0417324,-0.0682788
10.61,0,-0.0575408,-0.0412282,-0.0682788
10.615,0,-0.0575408,-0.0407179,-0.0682788
10.62,0,-0.0575408,-0.040202,-0.0682788
10.625,0,-0.0514034,-0.0426964,-0.0621414
10.63,0,-0.0514034,-0.0420886,-0.0621414
10.635,0,-0.0514034,-0.041489,-0.0621414
10.64,0,-0.0506364,-0.0412735,-0.0621414
10.645,0,-0.0506364,-0.0406777,-0.0621414
10.65,0,-0.0502534,-0.0402777,-0.0621414
10.655,0,-0.0502534,-0.0396915,-0.0621414
10.66,0,-0.043732,-0.0423166,-0.056004
10.665,0,-0.043732,-0.041657,-0.056004
10.67,0,-0.043732,-0.0410166,-0.056004
10.675,0,-0.043732,-0.0403937,-0.056004
10.68,0,-0.043732,-0.0397867,-0.056004
10.685,0,-0.043732,-0.0391944,-0.056004
10.69,0,-0.0375945,-0.0416307,-0.0498666
10.695,0,-0.0375945,-0.0409819,-0.0498666
10.7,0,-0.0375945,-0.0403566,-0.0498666
10.705,0,-0.0375945,-0.0397527,-0.0498666
10.71,0,-0.0368275,-0.0395453,-0.0498666
10.715,0,-0.0368275,-0.0389688,-0.0498666
10.72,0,-0.0318415,-0.0408599,-0.0452635
10.725,0,-0.0318415,-0.0402511,-0.0452635
10.73,0,-0.0318415,-0.0396672,-0.0452635
10.735,0,-0.0318415,-0.0391062,-0.0452635
10.74,0,-0.0318415,-0.0385661,-0.0452635
10.745,0,-0.0318415,-0.0380451,-0.0452635
10.75,0,-0.0318415,-0.0375416,-0.0452635
10.755,0,-0.0303071,-0.0378078,-0.0437291
10.76,0,-0.0303071,-0.0373143,-0.0437291
10.765,0,-0.0303071,-0.0368372,-0.0437291
10.77,0,-0.0303071,-0.036375,-0.0437291
10.775,0,-0.0303071,-0.0359266,-0.0437291
10.78,0,-0.0303071,-0.0354907,-0.0437291
10.785,0,-0.0303071,-0.0350662,-0.0437291
10.79,0,-0.0303071,-0.0346522,-0.0437291
10.795,0,-0.0303071,-0.0342477,-0.0437291
10.8,0,-0.0303071,-0.033852,-0.0437291
10.805,0,-0.0303071,-0.0334642,-0.0437291
10.81,0,-0.0303071,-0.0330837,-0.0437291
10.815,0,-0.0303071,-0.0327099,-0.0437291
10.82,0,-0.0287728,-0.0330961,-0.0421948
10.825,0,-0.0287728,-0.0327134,-0.0421948
10.83,0,-0.0287728,-0.032339,-0.0421948
10.835,0,-0.0287728,-0.031972,-0.0421948
10.84,0,-0.0287728,-0.0316118,-0.0421948
10.845,0,-0.0287728,-0.0312579,-0.0421948
10.85,0,-0.0287728,-0.0309096,-0.0421948
10.855,0,-0.0287728,-0.0305666,-0.0421948
10.86,0,-0.0291558,-0.0300402,-0.0421948
10.865,0,-0.0291558,-0.0297114,-0.0421948
10.87,0,-0.0295398,-0.0291972,-0.0421948
10.875,0,-0.0295398,-0.0288796,-0.0421948
10.88,0,-0.0280054,-0.0293179,-0.0406604
10.885,0,-0.0280054,-0.0289835,-0.0406604
10.89,0,-0.0280054,-0.0286538,-0.0406604
10.895,0,-0.0280054,-0.0283284,-0.0406604
10.9,0,-0.0280054,-0.0280069,-0.0406604
10.905,0,-0.0280054,-0.0276889,-0.0406604
10.91,0,-0.0280054,-0.0273742,-0.0406604
10.915,0,-0.0249367,-0.0285702,-0.0375917
10.92,0,-0.0249367,-0.0282202,-0.0375917
10.925,0,-0.0249367,-0.0278789,-0.0375917
10.93,0,-0.0249367,-0.0275455,-0.0375917
10.935,0,-0.0249367,-0.0272193,-0.0375917
10.94,0,-0.0249367,-0.0268998,-0.0375917
10.945,0,-0.0234024,-0.0273401,-0.0360574
10.95,0,-0.0234024,-0.0270116,-0.0360574
10.955,0,-0.0234024,-0.0266912,-0.0360574
10.96,0,-0.0234024,-0.0263783,-0.0360574
10.965,0,-0.0234024,-0.0260722,-0.0360574
10.97,0,-0.0234024,-0.0257723,-0.0360574
10.975,0,-0.0234024,-0.025478,-0.0360574
10.98,0,-0.021868,-0.0259428,-0.034523
10.985,0,-0.021868,-0.025638,-0.034523
10.99,0,-0.021868,-0.0253406,-0.034523
10.995,0,-0.021868,-0.02505,-0.034523
11,0,-0.021868,-0.0247655,-0.034523
11.005,0,-0.021868,-0.0244868,-0.034523
11.01,0,-0.0203336,-0.024967,-0.0329886
11.015,0,-0.0203336,-0.0246776,-0.0329886
11.02,0,-0.0203336,-0.0243957,-0.0329886
11.025,0,-0.0207166,-0.0239323,-0.0329886
11.03,0,-0.0207166,-0.0236684,-0.0329886
11.035,0,-0.0207166,-0.0234094,-0.0329886
11.04,0,-0.0191823,-0.0239087,-0.0314543
11.045,0,-0.0191823,-0.0236378,-0.0314543
11.05,0,-0.0191823,-0.0233736,-0.0314543
11.055,0,-0.0191823,-0.0231157,-0.0314543
11.06,0,-0.0191823,-0.0228635,-0.0314543
11.065,0,-0.0191823,-0.0226165,-0.0314543
11.07,0,-0.0191823,-0.0223742,-0.0314543
11.075,0,-0.0176479,-0.0228901,-0.0299199
11.08,0,-0.0176479,-0.0226357,-0.0299199
11.085,0,-0.0176479,-0.0223879,-0.0299199
11.09,0,-0.0176479,-0.0221463,-0.0299199
11.095,0,-0.0176479,-0.0219103,-0.0299199
11.1,0,-0.0176479,-0.0216794,-0.0299199
11.105,0,-0.0180319,-0.0212646,-0.0299199
11.11,0,-0.0180319,-0.0210478,-0.0299199
11.115,0,-0.0180319,-0.0208342,-0.0299199
11.12,0,-0.0180319,-0.0206234,-0.0299199
11.125,0,-0.0180319,-0.0204153,-0.0299199
11.13,0,-0.0180319,-0.0202095,-0.0299199
11.135,0,-0.0180319,-0.020006,-0.0299199
11.14,0,-0.0164976,-0.0205583,-0.0283856
11.145,0,-0.0164976,-0.020338,-0.0283856
11.15,0,-0.0164976,-0.0201225,-0.0283856
11.155,0,-0.0164976,-0.0199114,-0.0283856
11.16,0,-0.0164976,-0.0197043,-0.0283856
11.165,0,-0.0164976,-0.0195007,-0.0283856
11.17,0,-0.0149632,-0.0200544,-0.0268512
11.175,0,-0.0149632,-0.0198367,-0.0268512
11.18,0,-0.0149632,-0.0196249,-0.0268512
11.185,0,-0.0149632,-0.0194184,-0.0268512
11.19,0,-0.0149632,-0.0192169,-0.0268512
11.195,0,-0.0149632,-0.0190198,-0.0268512
11.2,0,-0.0134289,-0.0195806,-0.0253169
11.205,0,-0.0138119,-0.0191827,-0.0253169
11.21,0,-0.0138119,-0.0189845,-0.0253169
11.215,0,-0.0138119,-0.0187915,-0.0253169
11.22,0,-0.0138119,-0.0186033,-0.0253169
11.225,0,-0.0138119,-0.0184193,-0.0253169
11.23,0,-0.0138119,-0.0182393,-0.0253169
11.235,0,-0.0138119,-0.0180629,-0.0253169
11.24,0,-0.0138119,-0.0178898,-0.0253169
11.245,0,-0.0138119,-0.0177198,-0.0253169
11.25,0,-0.0138119,-0.0175524,-0.0253169
11.255,0,-0.0138119,-0.0173876,-0.0253169
11.26,0,-0.0138119,-0.0172251,-0.0253169
11.265,0,-0.0107432,-0.0185724,-0.0222482
11.27,0,-0.0107432,-0.0183729,-0.0222482
11.275,0,-0.0107432,-0.0181813,-0.0222482
11.28,0,-0.0107432,-0.0179969,-0.0222482
11.285,0,-0.0107432,-0.0178192,-0.0222482
11.29,0,-0.0107432,-0.0176476,-0.0222482
11.295,0,-0.0107432,-0.0174815,-0.0222482
11.3,0,-0.0107432,-0.0173204,-0.0222482
11.305,0,-0.0107432,-0.0171639,-0.0222482
11.31,0,-0.0107432,-0.0170117,-0.0222482
11.315,0,-0.0107432,-0.0168633,-0.0222482
11.32,0,-0.0107432,-0.0167185,-0.0222482
11.325,0,-0.0111272,-0.0163882,-0.0222482
11.33,0,-0.0111272,-0.0162547,-0.0222482
11.335,0,-0.0111272,-0.016123,-0.0222482
11.34,0,-0.0111272,-0.0159932,-0.0222482
11.345,0,-0.0111272,-0.0158649,-0.0222482
11.35,0,-0.0111272,-0.0157381,-0.0222482
11.355,0,-0.0111272,-0.0156126,-0.0222482
11.36,0,-0.0111272,-0.0154884,-0.0222482
11.365,0,-0.0111272,-0.0153652,-0.0222482
11.37,0,-0.0111272,-0.0152431,-0.0222482
11.375,0,-0.0111272,-0.015122,-0.0222482
11.38,0,-0.0111272,-0.0150016,-0.0222482
11.385,0,-0.0111272,-0.0148821,-0.0222482
11.39,0,-0.0111272,-0.0147633,-0.0222482
11.395,0,-0.0095928,-0.0153989,-0.0207138
11.4,0,-0.0095928,-0.0152608,-0.0207138
11.405,0,-0.0095928,-0.0151264,-0.0207138
11.41,0,-0.0095928,-0.0149952,-0.0207138
11.415,0,-0.0095928,-0.0148671,-0.0207138
11.42,0,-0.0095928,-0.0147418,-0.0207138
11.425,0,-0.0095928,-0.014619,-0.0207138
11.43,0,-0.0095928,-0.0144985,-0.0207138
11.435,0,-0.0095928,-0.0143801,-0.0207138
11.44,0,-0.0095928,-0.0142637,-0.0207138
11.445,0,-0.0095928,-0.014149,-0.0207138
11.45,0,-0.0095928,-0.0140359,-0.0207138
11.455,0,-0.0099758,-0.0137362,-0.0207138
11.46,0,-0.00844144,-0.0143849,-0.0191794
11.465,0,-0.00844144,-0.0142597,-0.0191794
11.47,0,-0.00844144,-0.0141381,-0.0191794
11.475,0,-0.00844144,-0.0140196,-0.0191794
11.48,0,-0.00844144,-0.0139041,-0.0191794
11.485,0,-0.00844144,-0.0137913,-0.0191794
11.49,0,-0.00690709,-0.0144347,-0.0176451
11.495,0,-0.00690709,-0.0143061,-0.0176451
11.5,0,-0.00690709,-0.0141825,-0.0176451
11.505,0,-0.00690709,-0.0140637,-0.0176451
11.51,0,-0.00690709,-0.0139492,-0.0176451
11.515,0,-0.00690709,-0.0138385,-0.0176451
11.52,0,-0.00690709,-0.0137315,-0.0176451
11.525,0,-0.00690709,-0.0136277,-0.0176451
11.53,0,-0.00690709,-0.0135269,-0.0176451
11.535,0,-0.00690709,-0.0134288,-0.0176451
11.54,0,-0.00690709,-0.0133333,-0.0176451
11.545,0,-0.00690709,-0.01324,-0.0176451
11.55,0,-0.00690709,-0.0131488,-0.0176451
11.555,0,-0.00729109,-0.0128708,-0.0176451
11.56,0,-0.00729109,-0.0127884,-0.0176451
11.565,0,-0.00729109,-0.0127068,-0.0176451
11.57,0,-0.00729109,-0.0126259,-0.0176451
11.575,0,-0.00729109,-0.0125458,-0.0176451
11.58,0,-0.00729109,-0.0124662,-0.0176451
11.585,0,-0.00729109,-0.0123873,-0.0176451
11.59,0,-0.00729109,-0.0123088,-0.0176451
11.595,0,-0.00729109,-0.0122309,-0.0176451
11.6,0,-0.00729109,-0.0121533,-0.0176451
11.605,0,-0.00729109,-0.0120762,-0.0176451
11.61,0,-0.00729109,-0.0119994,-0.0176451
11.615,0,-0.00729109,-0.011923,-0.0176451
11.62,0,-0.00575673,-0.0126007,-0.0161107
11.625,0,-0.00575673,-0.0125043,-0.0161107
11.63,0,-0.00575673,-0.0124113,-0.0161107
11.635,0,-0.00575673,-0.0123213,-0.0161107
11.64,0,-0.00575673,-0.0122341,-0.0161107
11.645,0,-0.00575673,-0.0121495,-0.0161107
11.65,0,-0.00575673,-0.0120672,-0.0161107
11.655,0,-0.00575673,-0.011987,-0.0161107
11.66,0,-0.00575673,-0.0119088,-0.0161107
11.665,0,-0.00575673,-0.0118323,-0.0161107
11.67,0,-0.00613973,-0.0115694,-0.0161107
11.675,0,-0.00613973,-0.0115011,-0.0161107
11.68,0,-0.00613973,-0.0114335,-0.0161107
11.685,0,-0.00613973,-0.0113664,-0.0161107
11.69,0,-0.00613973,-0.0112998,-0.0161107
11.695,0,-0.00613973,-0.0112337,-0.0161107
11.7,0,-0.00613973,-0.0111679,-0.0161107
11.705,0,-0.00613973,-0.0111026,-0.0161107
11.71,0,-0.00613973,-0.0110375,-0.0161107
11.715,0,-0.00613973,-0.0109728,-0.0161107
11.72,0,-0.00613973,-0.0109084,-0.0161107
11.725,0,-0.00613973,-0.0108442,-0.0161107
11.73,0,-0.00613973,-0.0107803,-0.0161107
11.735,0,-0.00613973,-0.0107166,-0.0161107
11.74,0,-0.00613973,-0.0106531,-0.0161107
11.745,0,-0.00460538,-0.0113436,-0.0145764
11.75,0,-0.00460538,-0.0112599,-0.0145764
11.755,0,-0.00460538,-0.0111795,-0.0145764
11.76,0,-0.00460538,-0.011102,-0.0145764
11.765,0,-0.00460538,-0.0110273,-0.0145764
